,R/H,TEMPERATURE,RESISTANCE,,,,
,55.6,24.28,1290.160,,,,
,55.6,24.27,1290.160,,,,
,55.6,24.27,1290.160,,,,
,55.6,24.28,1290.160,,,,
,55.6,24.28,1290.160,,,,
,55.6,24.28,1290.160,,,,
,55.6,24.27,1290.160,,,,
,55.6,24.27,1290.160,,,,
,55.6,24.27,1290.160,,,,
,55.6,24.27,1290.160,,,,
,55.6,24.27,1290.160,,,,
,55.6,24.27,1290.160,,,,
,55.6,24.27,1290.160,,,,
,55.6,24.27,1290.160,,,,
,55.6,24.27,1290.160,,,,
,55.6,24.27,1290.160,,,,
,55.6,24.27,1290.160,,,,
,55.6,24.27,1290.160,,,,
,55.6,24.27,1290.160,,,,
,55.6,24.26,1290.160,,,,
,55.6,24.26,1290.160,,,,
,55.6,24.26,1290.160,,,,
,55.6,24.26,1290.160,,,,
,55.5,24.26,1290.160,,,,
,55.6,24.25,1290.160,,,,
,55.6,24.26,1290.160,,,,
,55.5,24.26,1290.160,,,,
,55.5,24.26,1290.160,,,,
,55.5,24.26,1290.160,,,,
,55.5,24.25,1290.160,,,,
,55.5,24.25,1290.160,,,,
,55.5,24.25,1290.160,,,,
,55.5,24.25,1290.160,,,,
,55.5,24.25,1290.160,,,,
,55.5,24.25,1290.160,,,,
,55.5,24.25,1290.160,,,,
,55.5,24.25,1290.160,,,,
,55.4,24.25,1290.160,,,,
,55.4,24.25,1290.160,,,,
,55.4,24.25,1290.160,,,,
,55.4,24.25,1290.160,,,,
,55.4,24.25,1290.160,,,,
,55.4,24.25,1290.160,,,,
,55.4,24.25,1290.160,,,,
,55.4,24.25,1290.160,,,,
,55.4,24.25,1290.160,,,,
,55.4,24.25,1290.160,,,,
,55.4,24.25,1290.160,,,,
,55.4,24.25,1290.160,,,,
,55.4,24.25,1290.160,,,,
,55.4,24.25,1290.160,,,,
,55.3,24.25,1290.160,,,,
,55.3,24.25,1290.160,,,,
,55.4,24.25,1290.160,,,,
,55.3,24.25,1290.160,,,,
,55.3,24.25,1290.160,,,,
,55.3,24.26,1290.160,,,,
,55.3,24.26,1290.160,,,,
,55.3,24.26,1290.160,,,,
,55.3,24.26,1290.160,,,,
,55.3,24.26,1290.160,,,,
,55.2,24.26,1290.160,,,,
,55.2,24.26,1290.160,,,,
,55.2,24.25,1290.160,,,,
,55.2,24.25,1290.160,,,,
,55.3,24.24,1290.160,,,,
,55.3,24.24,1290.160,,,,
,55.3,24.24,1290.160,,,,
,55.3,24.24,1290.160,,,,
,55.3,24.24,1290.160,,,,
,55.3,24.24,1290.160,,,,
,55.3,24.24,1290.160,,,,
,55.3,24.25,1290.160,,,,
,55.2,24.25,1290.160,,,,
,55.2,24.25,1290.160,,,,
,55.2,24.24,1290.160,,,,
,55.2,24.24,1290.160,,,,
,55.2,24.24,1290.160,,,,
,55.2,24.25,1290.160,,,,
,55.2,24.25,1290.160,,,,
,55.2,24.24,1290.160,,,,
,55.2,24.24,1290.160,,,,
,55.2,24.24,1290.160,,,,
,55.3,24.24,1290.160,,,,
,55.3,24.24,1290.160,,,,
,55.3,24.24,1290.160,,,,
,55.3,24.24,1290.160,,,,
,55.4,24.24,1290.160,,,,
,55.3,24.25,1290.160,,,,
,55.3,24.24,1290.160,,,,
,55.4,24.24,1290.160,,,,
,55.4,24.24,1290.160,,,,
,55.4,24.24,1290.160,,,,
,55.4,24.24,1290.160,,,,
,55.4,24.24,1290.160,,,,
,55.4,24.24,1290.160,,,,
,55.4,24.24,1290.160,,,,
,55.4,24.24,1290.160,,,,
,55.4,24.25,1290.160,,,,
,55.4,24.24,1290.160,,,,
,55.4,24.25,1290.160,,,,
,55.3,24.25,1290.160,,,,
,55.3,24.25,1290.160,,,,
,55.3,24.25,1290.160,,,,
,55.3,24.25,1290.160,,,,
,55.3,24.25,1290.160,,,,
,55.3,24.26,1290.160,,,,
,55.2,24.26,1290.160,,,,
,55.2,24.26,1290.160,,,,
,55.2,24.26,1290.160,,,,
,55.2,24.26,1290.160,,,,
,55.2,24.26,1290.160,,,,
,55.2,24.25,1290.160,,,,
,55.2,24.25,1290.160,,,,
,55.2,24.25,1290.160,,,,
,55.2,24.25,1290.160,,,,
,55.1,24.25,1290.160,,,,
,55.1,24.25,1290.160,,,,
,55.1,24.24,1290.160,,,,
,55.1,24.24,1290.160,,,,
,55.1,24.23,1290.160,,,,
,55.1,24.23,1290.160,,,,
,55.1,24.23,1290.160,,,,
,55.1,24.22,1290.160,,,,
,55.1,24.23,1290.160,,,,
,55.2,24.23,1290.160,,,,
,55.1,24.23,1290.160,,,,
,55.1,24.23,1290.160,,,,
,55.1,24.23,1290.160,,,,
,55.1,24.22,1290.160,,,,
,55.1,24.23,1290.160,,,,
,55.1,24.23,1290.160,,,,
,55,24.23,1290.160,,,,
,55,24.24,1290.160,,,,
,55,24.23,1290.160,,,,
,55,24.23,1290.160,,,,
,55,24.23,1290.160,,,,
,55,24.23,1290.160,,,,
,55,24.23,1290.160,,,,
,55,24.23,1290.160,,,,
,55,24.23,1290.160,,,,
,54.9,24.23,1290.160,,,,
,54.9,24.23,1290.160,,,,
,54.9,24.23,1290.160,,,,
,54.9,24.23,1290.160,,,,
,54.9,24.23,1290.160,,,,
,54.9,24.23,1290.160,,,,
,54.9,24.23,1290.160,,,,
,54.9,24.22,1290.160,,,,
,54.9,24.22,1290.160,,,,
,54.9,24.22,1290.160,,,,
,54.9,24.22,1290.160,,,,
,54.9,24.22,1290.160,,,,
,54.9,24.21,1290.160,,,,
,54.9,24.21,1290.160,,,,
,54.9,24.21,1290.160,,,,
,54.9,24.21,1290.160,,,,
,54.9,24.21,1290.160,,,,
,54.9,24.22,1290.160,,,,
,54.9,24.22,1290.160,,,,
,54.9,24.21,1290.160,,,,
,54.9,24.21,1290.160,,,,
,54.9,24.21,1290.160,,,,
,54.9,24.21,1290.160,,,,
,54.9,24.21,1290.160,,,,
,54.9,24.21,1290.160,,,,
,54.9,24.21,1290.160,,,,
,54.9,24.21,1290.160,,,,
,54.9,24.22,1290.160,,,,
,54.8,24.21,1290.160,,,,
,54.9,24.21,1290.160,,,,
,54.9,24.22,1290.160,,,,
,54.9,24.22,1290.160,,,,
,54.9,24.22,1290.160,,,,
,54.8,24.21,1290.160,,,,
,54.9,24.22,1290.160,,,,
,54.8,24.21,1290.160,,,,
,54.9,24.21,1290.160,,,,
,54.9,24.21,1290.160,,,,
,54.9,24.21,1290.160,,,,
,54.9,24.21,1290.160,,,,
,54.9,24.21,1290.160,,,,
,54.9,24.22,1290.160,,,,
,54.9,24.22,1290.160,,,,
,54.9,24.22,1290.160,,,,
,54.9,24.22,1290.160,,,,
,54.9,24.22,1290.160,,,,
,54.9,24.22,1290.160,,,,
,54.8,24.23,1290.160,,,,
,54.9,24.22,1290.160,,,,
,54.9,24.22,1290.160,,,,
,54.9,24.22,1290.160,,,,
,54.9,24.21,1290.160,,,,
,54.9,24.21,1290.160,,,,
,54.9,24.21,1290.160,,,,
,54.9,24.21,1290.160,,,,
,54.9,24.21,1290.160,,,,
,54.9,24.22,1290.160,,,,
,54.9,24.22,1290.160,,,,
,54.9,24.22,1290.160,,,,
,54.9,24.21,1290.160,,,,
,54.9,24.21,1290.160,,,,
,54.9,24.21,1290.160,,,,
,54.9,24.21,1290.160,,,,
,54.9,24.22,1290.160,,,,
,54.9,24.21,1290.160,,,,
,54.9,24.21,1290.160,,,,
,54.9,24.21,1290.160,,,,
,54.9,24.21,1290.160,,,,
,54.9,24.21,1290.160,,,,
,54.9,24.21,1290.160,,,,
,54.9,24.21,1290.160,,,,
,54.9,24.21,1290.160,,,,
,54.9,24.21,1290.160,,,,
,54.9,24.21,1290.160,,,,
,54.9,24.2,1290.160,,,,
,54.9,24.2,1290.160,,,,
,54.9,24.2,1290.160,,,,
,54.9,24.2,1290.160,,,,
,54.9,24.2,1290.160,,,,
,54.9,24.2,1290.160,,,,
,54.9,24.2,1290.160,,,,
,54.9,24.2,1290.160,,,,
,54.9,24.2,1290.160,,,,
,54.9,24.2,1290.160,,,,
,54.9,24.2,1290.160,,,,
,54.9,24.2,1290.160,,,,
,54.9,24.2,1290.160,,,,
,54.9,24.2,1290.160,,,,
,54.9,24.2,1290.160,,,,
,54.9,24.2,1290.160,,,,
,54.9,24.2,1290.160,,,,
,54.9,24.2,1290.160,,,,
,54.8,24.2,1290.160,,,,
,54.8,24.2,1290.160,,,,
,54.8,24.2,1290.160,,,,
,54.8,24.2,1290.160,,,,
,54.8,24.2,1290.160,,,,
,54.8,24.2,1290.160,,,,
,54.8,24.2,1290.160,,,,
,54.8,24.2,1290.160,,,,
,54.8,24.19,1290.160,,,,
,54.8,24.19,1290.160,,,,
,54.8,24.2,1290.160,,,,
,54.8,24.19,1290.160,,,,
,54.8,24.2,1290.160,,,,
,54.8,24.2,1290.160,,,,
,54.8,24.2,1290.160,,,,
,54.8,24.2,1290.160,,,,
,54.8,24.2,1290.160,,,,
,54.8,24.2,1290.160,,,,
,54.8,24.2,1290.160,,,,
,54.7,24.2,1290.160,,,,
,54.8,24.2,1290.160,,,,
,54.7,24.2,1290.160,,,,
,54.7,24.2,1290.160,,,,
,54.7,24.2,1290.160,,,,
,54.7,24.2,1290.160,,,,
,54.7,24.2,1290.160,,,,
,54.7,24.2,1290.160,,,,
,54.7,24.19,1290.160,,,,
,54.7,24.19,1290.160,,,,
,54.7,24.19,1290.160,,,,
,54.7,24.19,1290.160,,,,
,54.7,24.19,1290.160,,,,
,54.7,24.2,1290.160,,,,
,54.7,24.2,1290.160,,,,
,54.7,24.2,1290.160,,,,
,54.7,24.21,1290.160,,,,
,54.7,24.2,1290.160,,,,
,54.6,24.2,1290.160,,,,
,54.7,24.2,1290.160,,,,
,54.7,24.2,1290.160,,,,
,54.7,24.2,1290.160,,,,
,54.7,24.2,1290.160,,,,
,54.7,24.2,1290.160,,,,
,54.6,24.2,1290.160,,,,
,54.6,24.2,1290.160,,,,
,54.6,24.2,1290.160,,,,
,54.6,24.2,1290.160,,,,
,54.6,24.2,1290.160,,,,
,54.6,24.19,1290.160,,,,
,54.7,24.19,1290.160,,,,
,54.7,24.2,1290.160,,,,
,54.6,24.2,1290.160,,,,
,54.6,24.2,1290.160,,,,
,54.7,24.19,1290.160,,,,
,54.7,24.2,1290.160,,,,
,54.7,24.2,1290.160,,,,
,54.6,24.2,1290.160,,,,
,54.7,24.2,1290.160,,,,
,54.7,24.21,1290.160,,,,
,54.7,24.21,1290.160,,,,
,54.6,24.21,1290.160,,,,
,54.6,24.22,1290.160,,,,
,54.6,24.22,1290.160,,,,
,54.6,24.22,1290.160,,,,
,54.6,24.21,1290.160,,,,
,54.6,24.21,1290.160,,,,
,54.6,24.21,1290.160,,,,
,54.6,24.2,1290.160,,,,
,54.6,24.2,1290.160,,,,
,54.7,24.2,1290.160,,,,
,54.6,24.2,1290.160,,,,
,54.6,24.2,1290.160,,,,
,54.7,24.19,1290.160,,,,
,54.7,24.19,1290.160,,,,
,54.7,24.19,1290.160,,,,
,54.7,24.2,1290.160,,,,
,54.7,24.19,1290.160,,,,
,54.7,24.2,1290.160,,,,
,54.7,24.2,1290.160,,,,
,54.7,24.21,1290.160,,,,
,54.7,24.2,1290.160,,,,
,54.6,24.2,1290.160,,,,
,54.6,24.2,1290.160,,,,
,54.6,24.2,1290.160,,,,
,54.6,24.19,1290.160,,,,
,54.7,24.19,1290.160,,,,
,54.7,24.18,1290.160,,,,
,54.7,24.18,1290.160,,,,
,54.7,24.18,1290.160,,,,
,54.7,24.19,1290.160,,,,
,54.7,24.19,1290.160,,,,
,54.7,24.19,1290.160,,,,
,54.6,24.2,1290.160,,,,
,54.6,24.19,1290.160,,,,
,54.6,24.19,1290.160,,,,
,54.7,24.19,1290.160,,,,
,54.7,24.18,1290.160,,,,
,54.7,24.18,1290.160,,,,
,54.7,24.18,1290.160,,,,
,54.7,24.18,1290.160,,,,
,54.7,24.18,1290.160,,,,
,54.7,24.19,1290.160,,,,
,54.7,24.19,1290.160,,,,
,54.7,24.19,1290.160,,,,
,54.7,24.19,1290.160,,,,
,54.6,24.19,1290.160,,,,
,54.6,24.19,1290.160,,,,
,54.7,24.19,1290.160,,,,
,54.6,24.19,1290.160,,,,
,54.6,24.19,1290.160,,,,
,54.6,24.19,1290.160,,,,
,54.6,24.19,1290.160,,,,
,54.6,24.19,1290.160,,,,
,54.6,24.19,1290.160,,,,
,54.6,24.19,1290.160,,,,
,54.6,24.19,1290.160,,,,
,54.6,24.18,1290.160,,,,
,54.6,24.18,1290.160,,,,
,54.6,24.18,1290.160,,,,
,54.6,24.19,1290.160,,,,
,54.6,24.19,1290.160,,,,
,54.6,24.19,1290.160,,,,
,54.6,24.18,1290.160,,,,
,54.6,24.18,1290.160,,,,
,54.6,24.18,1290.160,,,,
,54.6,24.18,1290.160,,,,
,54.6,24.18,1290.160,,,,
,54.6,24.17,1290.160,,,,
,54.6,24.17,1290.160,,,,
,54.6,24.17,1290.160,,,,
,54.6,24.18,1290.160,,,,
,54.6,24.18,1290.160,,,,
,54.6,24.18,1290.160,,,,
,54.5,24.18,1290.160,,,,
,54.5,24.18,1290.160,,,,
,54.5,24.18,1290.160,,,,
,54.5,24.18,1290.160,,,,
,54.5,24.18,1290.160,,,,
,54.5,24.17,1290.160,,,,
,54.5,24.18,1290.160,,,,
,54.5,24.18,1290.160,,,,
,54.5,24.18,1290.160,,,,
,54.4,24.18,1290.160,,,,
,54.5,24.18,1290.160,,,,
,54.4,24.18,1290.160,,,,
,54.5,24.18,1290.160,,,,
,54.4,24.18,1290.160,,,,
,54.4,24.18,1290.160,,,,
,54.4,24.18,1290.160,,,,
,54.4,24.18,1290.160,,,,
,54.4,24.18,1290.160,,,,
,54.4,24.17,1290.160,,,,
,54.4,24.18,1290.160,,,,
,54.4,24.19,1290.160,,,,
,54.4,24.18,1290.160,,,,
,54.4,24.18,1290.160,,,,
,54.4,24.18,1290.160,,,,
,54.4,24.18,1290.160,,,,
,54.4,24.19,1290.160,,,,
,54.4,24.2,1290.160,,,,
,54.3,24.19,1290.160,,,,
,54.3,24.19,1290.160,,,,
,54.3,24.19,1290.160,,,,
,54.3,24.18,1290.160,,,,
,54.3,24.18,1290.160,,,,
,54.3,24.18,1290.160,,,,
,54.3,24.18,1290.160,,,,
,54.3,24.17,1290.160,,,,
,54.4,24.18,1290.160,,,,
,54.4,24.17,1290.160,,,,
,54.3,24.17,1290.160,,,,
,54.4,24.17,1290.160,,,,
,54.4,24.18,1290.160,,,,
,54.3,24.18,1290.160,,,,
,54.3,24.18,1290.160,,,,
,54.3,24.18,1290.160,,,,
,54.3,24.17,1290.160,,,,
,54.3,24.17,1290.160,,,,
,54.3,24.17,1290.160,,,,
,54.3,24.16,1290.160,,,,
,54.3,24.17,1290.160,,,,
,54.3,24.16,1290.160,,,,
,54.3,24.17,1290.160,,,,
,54.3,24.16,1290.160,,,,
,54.3,24.16,1290.160,,,,
,54.4,24.16,1290.160,,,,
,54.4,24.16,1290.160,,,,
,54.4,24.17,1290.160,,,,
,54.4,24.17,1290.160,,,,
,54.4,24.16,1290.160,,,,
,54.4,24.16,1290.160,,,,
,54.5,24.15,1290.160,,,,
,54.5,24.16,1290.160,,,,
,54.5,24.16,1290.160,,,,
,54.5,24.16,1290.160,,,,
,54.4,24.16,1290.160,,,,
,54.4,24.16,1290.160,,,,
,54.4,24.16,1290.160,,,,
,54.4,24.16,1290.160,,,,
,54.4,24.16,1290.160,,,,
,54.4,24.16,1290.160,,,,
,54.4,24.16,1290.160,,,,
,54.4,24.17,1290.160,,,,
,54.4,24.17,1290.160,,,,
,54.4,24.16,1290.160,,,,
,54.4,24.16,1290.160,,,,
,54.4,24.16,1290.160,,,,
,54.4,24.16,1290.160,,,,
,54.4,24.16,1290.160,,,,
,54.4,24.16,1290.160,,,,
,54.4,24.16,1290.160,,,,
,54.4,24.16,1290.160,,,,
,54.4,24.16,1290.160,,,,
,54.4,24.16,1290.160,,,,
,54.4,24.16,1290.160,,,,
,54.4,24.16,1290.160,,,,
,54.4,24.16,1290.160,,,,
,54.3,24.16,1290.160,,,,
,54.3,24.16,1290.160,,,,
,54.3,24.16,1290.160,,,,
,54.3,24.16,1290.160,,,,
,54.3,24.15,1290.160,,,,
,54.3,24.15,1290.160,,,,
